link_geom_id,name,geometry,length,row_width,jurisdiction,facility_type
1837,Saint Johns Road,"LINESTRING (325085.5727946248 4693834.412731837, 325108.9695672848 4693825.83874501)",24.918310958058736,7.9,,residential
1838,Berkeley Street,"LINESTRING (325137.0246858953 4693846.082132515, 325108.9858488101 4693877.894636645, 325083.9407702506 4693907.521266459, 325048.6017680649 4693937.294335211, 325044.9663100194 4693940.163080179)",132.0396762877633,12.2,,residential
1839,Berkeley Street,"LINESTRING (324958.40438174 4694006.88519113, 324981.6764746707 4693988.747041334, 325013.9429294429 4693964.606103749, 325044.9663100194 4693940.163080179)",109.29910935538857,12.2,,residential
1840,Hastings Avenue,"LINESTRING (325011.3688690336 4693903.202896053, 325025.6181251697 4693920.8689502, 325044.9663100194 4693940.163080179)",50.02076204057954,7.6,,residential
1841,Massachusetts Avenue,"LINESTRING (325122.2813110859 4695542.699483814, 325105.3867269407 4695565.344689913)",28.253005728970688,26.8,,primary
1843,Saint Johns Road,"LINESTRING (325108.9695672848 4693825.83874501, 325085.5727946248 4693834.412731837)",24.918310958058736,7.9,,residential
1844,Hastings Avenue,"LINESTRING (325011.1797616055 4693902.229834117, 325049.4619441566 4693867.927348825, 325085.5727946248 4693834.412731837)",100.66905410695631,7.6,,residential
1845,Moore Street,"LINESTRING (327592.8467673544 4692537.721646204, 327591.2569076321 4692534.727503363, 327561.7397511981 4692483.788464358)",62.263219308893326,10.4,,residential
1846,Harvard Street,"LINESTRING (327428.612073607 4692562.036226006, 327457.6381861963 4692545.909494696, 327501.497624353 4692520.161753512, 327561.7397511981 4692483.788464358)",154.43518578570388,14.0,,tertiary
1847,Memorial Drive,"LINESTRING (327015.4986665575 4691306.918502263, 327029.5735762921 4691310.548496576, 327041.6858255807 4691313.127012046, 327057.577875172 4691316.256615261, 327138.5937116694 4691330.833422864, 327147.5553173545 4691332.97880441, 327157.5928046961 4691335.64207577, 327167.3186715971 4691338.701940718, 327177.3920766724 4691342.15323681, 327188.6168369796 4691346.509453436, 327199.8970288498 4691351.108761959, 327337.1006115279 4691409.167495942)",339.0811329591355,30.5,,primary
1848,Memorial Drive,"LINESTRING (324351.4406566028 4693441.610800605, 324347.0915346483 4693438.697710784, 324342.8470683214 4693436.015333739, 324337.3657388622 4693432.96400653, 324332.0201781809 4693430.39817284, 324326.7732702605 4693428.152094444, 324321.7112567571 4693426.379164224, 324316.3592399607 4693424.869080423, 324310.2638078368 4693423.611007119, 324303.1532476614 4693422.611769779, 324297.5176232398 4693422.275512096, 324291.2217595147 4693422.222512566, 324285.0153379331 4693422.778395619, 324278.997868181 4693423.640655765, 324274.030265965 4693424.64322141, 324268.5005293497 4693426.226588367, 324263.4643943461 4693428.10867857, 324257.7713725612 4693430.407281282, 324251.9753559079 4693433.197374898, 324246.4407256733 4693436.225356643, 324240.7228620441 4693439.502395653, 324235.3068608736 4693442.660742616, 324230.2408645106 4693445.976970745, 324223.5659338657 4693451.166997352)",139.19379563205405,30.2,,trunk
1849,Gerry's Landing Road,"LINESTRING (324263.0284263453 4693386.152118029, 324261.4104600236 4693392.25954766, 324259.617222539 4693397.949149796, 324257.7602259986 4693402.740336042, 324255.6241217973 4693407.57186805, 324253.1186183757 4693412.457125571, 324249.3046289266 4693419.041954526, 324244.1750422912 4693427.37098146, 324241.3385411745 4693431.542322439, 324239.0223142905 4693434.778353297, 324236.3246847782 4693438.246193648, 324233.0455338248 4693441.850869549, 324228.1434959774 4693446.774124156, 324223.5659338657 4693451.166997352)",77.16902605596543,25.9,,trunk
1851,White Street,"LINESTRING (325664.1118882169 4695154.718719691, 325628.7753537619 4695131.232853894)",42.429430346411046,10.7,,residential
1852,White Street,"LINESTRING (325574.0570183179 4695095.185987896, 325585.2149060209 4695102.329985107, 325625.919342433 4695129.337383656, 325628.7753537619 4695131.232853894)",65.52600347737281,10.7,,residential
1853,Rindge Avenue,"LINESTRING (324845.6045536699 4695574.881430649, 324846.9916122067 4695574.357783177, 324884.7684545964 4695560.089013406)",41.864385165686116,,,tertiary
1854,Haskell Street,"LINESTRING (325002.9129294844 4695679.299771343, 324996.6770790409 4695674.322434755, 324893.8061762385 4695592.085488678, 324884.7684545964 4695560.089013406)",172.92878520297623,11.6,,residential
1855,Haskell Street,"LINESTRING (324870.2518756927 4695313.959060083, 324871.0466407191 4695324.972693861, 324876.0971458206 4695394.747508691, 324877.8498219613 4695441.704496774, 324878.0350428119 4695445.811046427, 324880.784413441 4695502.965490015, 324883.1342944725 4695536.607273613, 324884.7684545964 4695560.089013406)",246.58286536038676,"['12.2', '11.6']",,residential
1856,Rindge Avenue,"LINESTRING (324974.0579713549 4695550.519703475, 324928.5556022493 4695549.014460233, 324884.7684545964 4695560.089013406)",90.69317609059767,,,tertiary
1857,Rindge Avenue,"LINESTRING (324845.6045536699 4695574.881430649, 324824.1610044627 4695582.596595708, 324761.69145711 4695605.062506732)",89.17569824811443,,,tertiary
1858,Rindge Avenue,"LINESTRING (324618.4983885767 4695655.765180181, 324634.4237843973 4695650.698935022, 324644.6456758704 4695647.442480819, 324717.378780304 4695621.10697051, 324761.69145711 4695605.062506732)",151.92193302655033,,,tertiary
1859,Yerxa Road,"LINESTRING (324746.0919939787 4695413.171885262, 324746.6036357158 4695421.425891881, 324748.4189721775 4695450.80319803, 324750.5198857697 4695484.673437153, 324756.1615978053 4695577.000545671, 324756.9420700451 4695589.736794979, 324761.69145711 4695605.062506732)",192.9427369345676,12.2,,residential
1860,"['W Harrington Memorial Way', 'James Way']","LINESTRING (328018.1310164469 4692926.108663182, 328019.8674517663 4692933.065914816, 328026.7089892385 4692960.00860569, 328033.0195516044 4692995.51982163, 328014.0893222088 4692996.318421946, 327994.5358528611 4692998.576824773, 327960.7031056302 4693013.86401438)",146.79270171959854,"['12.2', '10.7']",,residential
1862,Cardinal Medeiros Avenue,"LINESTRING (328001.7123618062 4693106.177154927, 327996.2206409283 4693093.590053786, 327980.5580890607 4693057.719886627, 327978.0524182569 4693051.981543122, 327960.7031056302 4693013.86401438)",101.01519923735631,14.9,,tertiary
1863,"['W Harrington Memorial Way', 'Cornelius Way']","LINESTRING (328018.1310164469 4692926.108663182, 328003.6534922972 4692860.020726404, 327950.394242817 4692861.996699443, 327925.312534252 4692863.946763719, 327908.6894381586 4692871.466610474, 327898.7949350851 4692875.854365584)",175.17702993536184,"['12.2', '10.7']",,residential
1865,Cardinal Medeiros Avenue,"LINESTRING (327925.5718096173 4692936.473047036, 327898.7949350851 4692875.854365584)",66.2693409558234,14.9,,tertiary
1866,Michael Way,"LINESTRING (328018.1310164469 4692926.108663182, 327997.259880787 4692928.399433762, 327964.5097056711 4692930.093435921, 327953.6729263286 4692935.02650088, 327940.2863015564 4692940.133392811, 327929.1828255551 4692944.60639311)",91.9954437109694,12.2,,residential
1867,Cardinal Medeiros Avenue,"LINESTRING (327957.4285321961 4693006.677929246, 327929.1828255551 4692944.60639311)",68.19600825499036,14.9,,tertiary
1869,,"LINESTRING (328786.4002879687 4691981.26130432, 328788.5302252439 4691972.664909023, 328790.6316187787 4691968.29136093, 328794.2682216403 4691964.358031441, 328797.2306423436 4691962.507824508, 328800.616963696 4691961.480569246, 328803.8354178923 4691961.001856294, 328807.3095343668 4691961.205768472, 328812.5933364592 4691961.954300207)",38.167343550497456,,,primary_link
1870,Land Boulevard,"LINESTRING (328411.0251875971 4691860.222155113, 328437.6282431567 4691869.092136178, 328448.8563337319 4691872.983544827, 328460.3758441327 4691877.334488511, 328471.6172409734 4691881.77004229, 328533.8191881833 4691908.167808316, 328544.510695034 4691912.361393139, 328556.3071605304 4691916.250155597, 328568.7790627987 4691919.45573839, 328581.1034912445 4691921.687192365, 328593.328620369 4691923.565549466, 328604.8928959829 4691924.704566443, 328616.0724384958 4691925.275254225, 328626.3906889638 4691925.333722794, 328716.3786131795 4691922.475512167, 328725.4407408179 4691922.387090526, 328734.0398907224 4691922.90999857, 328743.3315370432 4691923.782634021, 328751.5714182096 4691925.114339777, 328760.2796380611 4691927.401247102, 328768.7071357298 4691930.339465563, 328777.3413366839 4691934.317063465, 328784.9405942929 4691938.431096585, 328792.1555972081 4691943.343411417, 328799.473584654 4691949.097643753, 328806.1749994823 4691954.911407113, 328812.5933364592 4691961.954300207)",424.6101989675637,18.9,,primary
1871,Land Boulevard,"LINESTRING (328786.4002879687 4691981.26130432, 328774.723222604 4691967.758302863, 328759.3625925927 4691954.923204019, 328751.4596144498 4691950.183307147, 328743.3321165734 4691946.371118323, 328734.4960170299 4691942.898493521, 328725.7583969793 4691940.756780121, 328716.6988836415 4691939.267387813, 328708.0874397525 4691938.578139056, 328698.5892145947 4691938.355040354, 328622.9338501306 4691941.31809999, 328609.8874018279 4691941.904209012, 328603.0635890266 4691942.204633252, 328552.3147097769 4691944.003064601, 328544.9298842453 4691943.939515585, 328538.1770760935 4691943.438276484, 328531.4408117754 4691942.603310433, 328525.0378409446 4691941.582410604, 328518.8688692946 4691940.022458673, 328512.3082831581 4691937.949892514, 328501.1701068729 4691934.02285344)",300.73850841868114,18.9,,primary
1872,,"LINESTRING (328694.4606431223 4692005.010517001, 328593.0106657507 4691971.150347081, 328581.9801954868 4691967.242768954, 328566.0965146886 4691961.665213562, 328552.8040555901 4691956.579768384, 328532.0086721739 4691947.955982018, 328501.1701068729 4691934.02285344)",206.07280306585392,30.5,,primary_link
1873,Hollis Street,"LINESTRING (324784.7901166722 4695649.262255554, 324793.0867280602 4695670.732543275)",23.01753712567116,9.8,,residential
1874,Hollis Park,"LINESTRING (324742.2135377006 4695694.797001882, 324772.2490339214 4695684.532827675, 324775.2404856153 4695682.957820886, 324793.0867280602 4695670.732543275)",56.75369171639025,9.1,,residential
1875,Saint Gerard Terrace,"LINESTRING (324784.7901166722 4695649.262255554, 324823.7852859109 4695637.61820046)",40.69652617860216,5.2,,residential
1876,Bancroft Street,"LINESTRING (326061.5212026053 4692422.403478031, 326062.9820192794 4692393.322602764)",29.117542679047336,12.2,,residential
1877,Western Avenue,"LINESTRING (326061.5212026053 4692422.403478031, 325997.0561798561 4692416.605949412)",64.72519212905884,19.8,,secondary
1878,"['Montague Street', 'Ballord Place']","LINESTRING (325939.7350807976 4692334.608710996, 325971.5279805049 4692337.373646174, 326003.0903634624 4692340.81112492, 326001.5566452902 4692365.293813915, 325997.0561798561 4692416.605949412)",139.70172429285165,"['9.1', '11.6']",,residential
1879,Hews Street,"LINESTRING (326019.5574063597 4692515.958116843, 325998.5066956597 4692422.914360077, 325997.0561798561 4692416.605949412)",101.86837564992535,12.2,,residential
1880,Dodge Street,"LINESTRING (326061.5212026053 4692422.403478031, 326061.652750789 4692429.022459296, 326061.9485487172 4692444.570730397, 326062.7517421651 4692456.995266342, 326064.8035036907 4692466.610980788, 326073.6670843856 4692502.979739529)",81.88728917500401,9.1,,residential
1881,Callender Street,"LINESTRING (326126.6559392632 4692498.940784077, 326109.1252883587 4692497.431906859, 326100.5088960793 4692496.868228949, 326092.122508363 4692498.265520822, 326073.6670843856 4692502.979739529)",53.78027776649154,12.2,,residential
1882,Callender Street,"LINESTRING (326019.5574063597 4692515.958116843, 326073.6670843856 4692502.979739529)",55.64436659521585,12.2,,residential
1884,Riverside Place,"LINESTRING (325858.264106877 4692448.458295953, 325852.4073420975 4692409.126020816, 325851.5678387716 4692403.535766533)",45.41887274833349,,,residential
1885,Mount Auburn Street,"LINESTRING (323977.3988837593 4693610.10407223, 323968.4039382551 4693608.863699761, 323960.1770906514 4693608.026242512, 323952.1987928442 4693607.571437961, 323943.1844673862 4693607.19827173, 323933.8182056779 4693607.24509488)",43.72910213239838,18.3,,secondary
1886,,"LINESTRING (324135.7480605686 4693526.242153131, 324122.0436032693 4693533.320143163, 324111.89635073 4693538.353130465, 324100.6734463926 4693543.857632259, 324088.1691916761 4693549.516596984, 323982.4241953491 4693596.666219013, 323974.9173904391 4693599.888497919, 323970.3395857478 4693601.314823815, 323965.4966335514 4693602.681156426, 323960.7625256768 4693603.789192207, 323955.619946863 4693604.707505471, 323949.45669212 4693605.662619147, 323941.6496588077 4693606.447989643, 323933.8182056779 4693607.24509488)",218.79401904708936,38.1,,trunk_link
1887,Fresh Pond Parkway,"LINESTRING (323751.090828546 4693760.927675746, 323753.0365789004 4693756.734106618, 323754.5797759556 4693753.239586033, 323756.1736532866 4693750.121576193, 323757.9775624927 4693747.164946169, 323760.252853849 4693743.951990636, 323782.5252346784 4693718.579197188, 323791.0689190495 4693709.430438234, 323799.317096957 4693700.978039674, 323808.078127587 4693692.279396411, 323817.4203981179 4693683.432790657, 323822.0522708463 4693679.249376413, 323826.1947726409 4693675.58941284, 323830.9461186167 4693671.569667071, 323835.7052995834 4693667.860846119, 323840.9427097579 4693663.839979256, 323845.7623315323 4693660.240757578, 323851.9566376471 4693655.940243248, 323859.7761170004 4693650.743239952, 323869.5964407487 4693644.518070244, 323880.1294605783 4693638.130525231, 323933.8182056779 4693607.24509488)",242.1053788503608,38.1,,trunk
1888,Mount Auburn Street,"LINESTRING (323870.10336962 4693616.549091502, 323896.8710233821 4693610.986226792, 323902.3233911864 4693609.937846727, 323907.9863499574 4693609.073063515, 323913.9757275388 4693608.411184987, 323920.3980002262 4693607.927309303, 323927.1055231601 4693607.647376314, 323933.8182056779 4693607.24509488)",64.52483568936412,18.3,,secondary
1889,Mount Auburn Street,"LINESTRING (323977.3988837593 4693610.10407223, 323985.1448460454 4693611.475882528, 323991.669451585 4693612.767315592, 323997.6849736872 4693614.127118981, 324005.5512385642 4693616.351499616, 324040.74967058 4693626.610792692)",65.52279700277359,16.8,,tertiary
1890,,"LINESTRING (324042.2622832883 4693578.98280132, 324039.5773425368 4693580.983708347, 324037.6751485711 4693582.987151382, 324035.6260146753 4693585.372077081, 324033.7857930202 4693587.873973684, 324032.4469804575 4693590.329924826, 324031.2858213285 4693592.970300835, 324030.447167339 4693595.658121813, 324029.8813376761 4693598.383525906, 324029.5449299256 4693601.058713882, 324029.6991819448 4693603.588223773, 324030.6917251174 4693613.896821889, 324031.128417409 4693615.86365953, 324031.8316540133 4693617.946017675, 324032.7576075986 4693619.711655775, 324034.0120627712 4693621.435697089, 324035.8305846889 4693623.312221124, 324037.9055949231 4693624.904510293, 324040.74967058 4693626.610792692)",56.1124918991525,16.8,,tertiary_link
1891,Mount Auburn Street,"LINESTRING (324105.3464918658 4693631.086479233, 324097.5987889114 4693631.936853047, 324091.9345740798 4693632.423728367, 324086.8405606764 4693632.651820456, 324081.7909221158 4693632.678796009, 324076.9582818933 4693632.489202598, 324072.2142548211 4693632.2196046, 324067.9537687929 4693631.848958721, 324063.9042809361 4693631.350784125, 324059.2501173597 4693630.72337145, 324054.218743209 4693629.838776145, 324049.5803408159 4693628.855409938, 324045.0390631083 4693627.802935752, 324040.74967058 4693626.610792692)",65.2327160840988,16.8,,tertiary
